ID,Data,Ativo,Tempo,Previsão,Vela,P. ABRT,P. FECH,Valor,Estornado,Executado,Status,Resultado
689100117857966d8291,2024-02-09T15:03:12.346000+00:00,ETHUSDT,M1,BEAR,15:04,$ 1939.1445,$ 1928.8282,$ 40,$ 0,$ 40,WIN,32.29
6891001517beb244beb7,2024-02-10T09:11:28.687000+00:00,ETHUSDT,M1,BEAR,09:12,$ 1965.0372,$ 1950.1351,$ 12,$ 0,$ 12,WIN,9.91
6891001e1a570ee712ca,2024-02-10T16:07:16.760000+00:00,BTCUSDT,M1,BULL,16:08,$ 26521.4656,$ 26588.9553,$ 10,$ 0,$ 10,WIN,8.80
6891001720833dbe926b,2024-02-10T18:16:44.171000+00:00,BTCUSDT,M1,BEAR,18:17,$ 26343.6993,$ 26376.7043,$ 8,$ 0,$ 8,LOSE,-8.00
68910022bac079f7a793,2024-02-12T17:27:39.589000+00:00,BTCUSDT,M1,BULL,17:28,$ 27124.0839,$ 27022.9595,$ 50,$ 0,$ 50,LOSE,-50.00
68910004f27acd011285,2024-02-12T17:31:27.277000+00:00,BTCUSDT,M1,BULL,17:32,$ 26665.1856,$ 26779.9849,$ 25,$ 0,$ 25,WIN,20.03
6891000d4ad2f44118e1,2024-02-12T22:05:21.748000+00:00,BTCUSDT,M1,BEAR,22:06,$ 26812.6550,$ 26957.6479,$ 18,$ 0,$ 18,LOSE,-18.00
6891001a071ccd552ccd,2024-02-13T16:37:07.040000+00:00,ETHUSDT,M1,BEAR,16:38,$ 2006.2810,$ 2008.5628,$ 8,$ 0,$ 8,LOSE,-8.00
689100038f597232d136,2024-02-13T16:40:50.656000+00:00,BTCUSDT,M1,BEAR,16:41,$ 27241.7247,$ 27353.7933,$ 25,$ 0,$ 25,LOSE,-25.00
6891001968511adbdd63,2024-02-13T22:17:59.818000+00:00,BTCUSDT,M1,BEAR,22:18,$ 26804.0688,$ 26673.8084,$ 12,$ 0,$ 12,WIN,9.95
68910006810b9da5d96e,2024-02-14T09:48:29.297000+00:00,ETHUSDT,M1,BULL,09:49,$ 2020.2729,$ 2031.8363,$ 30,$ 0,$ 30,WIN,26.49
689100215726a9273141,2024-02-14T15:21:57.715000+00:00,BTCUSDT,M1,BEAR,15:22,$ 26964.4885,$ 27124.0856,$ 35,$ 0,$ 35,LOSE,-35.00
6891001db6ceb0f506ad,2024-02-14T20:06:30.290000+00:00,BTCUSDT,M1,BULL,20:07,$ 27320.1768,$ 27109.7929,$ 18,$ 0,$ 18,LOSE,-18.00
6891000f6b506d08c75e,2024-02-17T15:32:24.813000+00:00,BTCUSDT,M1,BEAR,15:33,$ 26807.5043,$ 26599.2682,$ 50,$ 0,$ 50,WIN,42.50
68910004f40bebe8b019,2024-02-17T20:50:19.079000+00:00,BTCUSDT,M1,BULL,20:51,$ 26673.0322,$ 26777.2840,$ 15,$ 0,$ 15,WIN,12.05
6891001f34dd0be12555,2024-02-17T21:26:05.142000+00:00,BTCUSDT,M1,BEAR,21:27,$ 26810.1103,$ 26742.1696,$ 50,$ 0,$ 50,WIN,41.51
6891001d564bdc3ccde4,2024-02-19T10:05:35.284000+00:00,BTCUSDT,M1,BEAR,10:06,$ 26815.1460,$ 26973.0643,$ 10,$ 0,$ 10,LOSE,-10.00
68910013e524cab93128,2024-02-19T14:38:20.032000+00:00,ETHUSDT,M1,BEAR,14:39,$ 2041.2710,$ 2044.3393,$ 18,$ 0,$ 18,LOSE,-18.00
689100175fe35a9016ae,2024-02-19T16:48:36.473000+00:00,ETHUSDT,M1,BULL,16:49,$ 2010.7510,$ 1998.1524,$ 12,$ 0,$ 12,LOSE,-12.00
68910007f4c55e6f168b,2024-02-20T09:25:40.327000+00:00,BTCUSDT,M1,BULL,09:26,$ 26761.0993,$ 26626.4639,$ 8,$ 0,$ 8,LOSE,-8.00
6891001068282975c22a,2024-02-20T15:41:28.321000+00:00,BTCUSDT,M1,BEAR,15:42,$ 26992.9900,$ 26894.7030,$ 10,$ 0,$ 10,WIN,8.15
6891001c211f9082c984,2024-02-20T19:41:43.734000+00:00,ETHUSDT,M1,BULL,19:42,$ 2041.2496,$ 2054.5071,$ 18,$ 0,$ 18,WIN,15.92
68910016f4988bba757d,2024-02-22T12:06:13.022000+00:00,BTCUSDT,M1,BULL,12:07,$ 26411.6657,$ 26565.2221,$ 30,$ 0,$ 30,WIN,24.86
6891000a953a1af51dc8,2024-02-22T14:00:23.444000+00:00,ETHUSDT,M1,BULL,14:01,$ 2006.1492,$ 1998.5376,$ 12,$ 0,$ 12,LOSE,-12.00
68910013db58587c0ba9,2024-02-22T18:21:28.915000+00:00,BTCUSDT,M1,BEAR,18:22,$ 26469.5709,$ 26273.9866,$ 10,$ 0,$ 10,WIN,8.92
68910013bf2cb670ec91,2024-02-23T12:08:41.243000+00:00,BTCUSDT,M1,BULL,12:09,$ 26652.7630,$ 26724.7539,$ 15,$ 0,$ 15,WIN,12.93
6891001af9b1f2e58b80,2024-02-23T16:55:13.384000+00:00,BTCUSDT,M1,BULL,16:56,$ 26555.4513,$ 26639.4018,$ 18,$ 0,$ 18,WIN,16.18
68910006863af722abb3,2024-02-23T22:56:04.893000+00:00,ETHUSDT,M1,BEAR,22:57,$ 1982.6655,$ 1970.7913,$ 20,$ 0,$ 20,WIN,16.80
6891001909381f775e5c,2024-02-24T18:55:23.850000+00:00,ETHUSDT,M1,BEAR,18:56,$ 2017.8417,$ 2010.2654,$ 40,$ 0,$ 40,WIN,32.81
6891000e371a0a198793,2024-02-24T19:23:13.325000+00:00,BTCUSDT,M1,BULL,19:24,$ 26747.5349,$ 26627.2772,$ 10,$ 0,$ 10,LOSE,-10.00
6891001567ad45c2dd90,2024-02-24T22:49:55.266000+00:00,ETHUSDT,M1,BEAR,22:50,$ 2047.5223,$ 2052.7476,$ 18,$ 0,$ 18,LOSE,-18.00
6891000d861f3154e96b,2024-03-03T11:26:10.154000+00:00,ETHUSDT,M1,BULL,11:27,$ 2033.8121,$ 2043.8938,$ 50,$ 0,$ 50,WIN,43.58
6891000583580698c731,2024-03-03T12:59:03.928000+00:00,ETHUSDT,M1,BEAR,13:00,$ 2054.6994,$ 2040.1640,$ 35,$ 0,$ 35,WIN,28.52
689100108937b3bc24d8,2024-03-03T14:04:47.448000+00:00,BTCUSDT,M1,BEAR,14:05,$ 27066.2845,$ 27114.1019,$ 8,$ 0,$ 8,LOSE,-8.00
68910003d51fdf104d49,2024-03-05T08:05:51.832000+00:00,ETHUSDT,M1,BEAR,08:06,$ 2074.8080,$ 2071.5682,$ 30,$ 0,$ 30,WIN,26.16
68910009fb5485210a33,2024-03-05T08:38:56.640000+00:00,ETHUSDT,M1,BEAR,08:39,$ 2092.4970,$ 2097.1125,$ 10,$ 0,$ 10,LOSE,-10.00
68910018beb9aa6f1448,2024-03-05T18:45:47.992000+00:00,BTCUSDT,M1,BULL,18:46,$ 26920.0526,$ 26820.0784,$ 40,$ 0,$ 40,LOSE,-40.00
689100143e8585173950,2024-03-06T08:58:22.783000+00:00,ETHUSDT,M1,BULL,08:59,$ 2100.8010,$ 2112.1781,$ 35,$ 0,$ 35,WIN,30.95
68910016cc1a04104fe9,2024-03-06T17:51:58.602000+00:00,BTCUSDT,M1,BULL,17:52,$ 26973.9429,$ 27109.5700,$ 15,$ 0,$ 15,WIN,12.22
68910022bb47eab3fcd2,2024-03-06T19:24:10.537000+00:00,BTCUSDT,M1,BULL,19:25,$ 26716.7083,$ 26824.7035,$ 30,$ 0,$ 30,WIN,26.48
689100102191c455966f,2024-03-07T17:26:39.765000+00:00,BTCUSDT,M1,BEAR,17:27,$ 27040.7571,$ 26827.7565,$ 18,$ 0,$ 18,WIN,16.24
6891000ab2f81c6b9447,2024-03-07T20:55:10.752000+00:00,BTCUSDT,M1,BULL,20:56,$ 26667.0004,$ 26746.6483,$ 25,$ 0,$ 25,WIN,21.68
6891001132d0d02a252d,2024-03-07T22:09:04.107000+00:00,BTCUSDT,M1,BEAR,22:10,$ 26811.5964,$ 26659.7690,$ 8,$ 0,$ 8,WIN,6.91
6891000ba8ea7e998aa3,2024-03-12T09:34:48.792000+00:00,ETHUSDT,M1,BULL,09:35,$ 2082.6078,$ 2077.9175,$ 15,$ 0,$ 15,LOSE,-15.00
689100062f6668ce2968,2024-03-12T16:23:11.856000+00:00,ETHUSDT,M1,BULL,16:24,$ 2105.9544,$ 2120.6769,$ 35,$ 0,$ 35,WIN,28.51
6891000856f3266d4b68,2024-03-12T18:02:01.083000+00:00,ETHUSDT,M1,BULL,18:03,$ 2147.9836,$ 2161.8821,$ 15,$ 0,$ 15,WIN,12.44
689100056599e001dafc,2024-03-14T10:22:31.597000+00:00,BTCUSDT,M1,BEAR,10:23,$ 27058.5262,$ 27024.7676,$ 30,$ 0,$ 30,WIN,26.59
6891001a676c50868dd9,2024-03-14T10:42:46.959000+00:00,ETHUSDT,M1,BEAR,10:43,$ 2148.9317,$ 2132.1479,$ 18,$ 0,$ 18,WIN,14.59
689100237a2f59aa0244,2024-03-14T12:54:59.327000+00:00,BTCUSDT,M1,BULL,12:55,$ 27483.4858,$ 27693.8567,$ 40,$ 0,$ 40,WIN,35.40
6891001f52c072864df8,2024-03-15T12:14:00.085000+00:00,ETHUSDT,M1,BEAR,12:15,$ 2122.6282,$ 2112.6512,$ 20,$ 0,$ 20,WIN,17.05
68910017a6cdf621a57b,2024-03-15T16:40:59.288000+00:00,BTCUSDT,M1,BULL,16:41,$ 27656.6525,$ 27870.8311,$ 12,$ 0,$ 12,WIN,10.31
6891000c907621bf4511,2024-03-15T20:40:33.315000+00:00,BTCUSDT,M1,BULL,20:41,$ 27795.7374,$ 27678.4205,$ 40,$ 0,$ 40,LOSE,-40.00
6891001d42ccdb116448,2024-03-18T08:57:56.441000+00:00,BTCUSDT,M1,BEAR,08:58,$ 28179.9653,$ 28036.8742,$ 12,$ 0,$ 12,WIN,10.88
6891000c45155426604c,2024-03-18T13:54:29.274000+00:00,ETHUSDT,M1,BEAR,13:55,$ 2098.9191,$ 2102.5908,$ 25,$ 0,$ 25,LOSE,-25.00
6891001de235d00573a1,2024-03-18T16:07:34.915000+00:00,BTCUSDT,M1,BULL,16:08,$ 28165.9334,$ 28385.6288,$ 40,$ 0,$ 40,WIN,33.29
689100151c8adfbf1b34,2024-03-21T08:49:37.125000+00:00,ETHUSDT,M1,BULL,08:50,$ 2137.0147,$ 2123.7612,$ 30,$ 0,$ 30,LOSE,-30.00
68910021bdf4d8b31f3c,2024-03-21T12:32:20.640000+00:00,BTCUSDT,M1,BULL,12:33,$ 28061.8007,$ 27891.7265,$ 35,$ 0,$ 35,LOSE,-35.00
6891001b3c8d93a64e1e,2024-03-21T13:52:12.950000+00:00,ETHUSDT,M1,BEAR,13:53,$ 2115.1243,$ 2098.6392,$ 10,$ 0,$ 10,WIN,9.03
68910022f281f2e8e67a,2024-03-22T09:33:37.530000+00:00,BTCUSDT,M1,BEAR,09:34,$ 28543.3005,$ 28383.3820,$ 20,$ 0,$ 20,WIN,17.85
6891000b6e0d20171fa3,2024-03-22T16:41:30.775000+00:00,ETHUSDT,M1,BULL,16:42,$ 2165.9367,$ 2172.5781,$ 8,$ 0,$ 8,WIN,6.43
6891001a3a8dfcff7a07,2024-03-22T20:36:31.754000+00:00,ETHUSDT,M1,BULL,20:37,$ 2186.5367,$ 2173.0839,$ 20,$ 0,$ 20,LOSE,-20.00
6891001a30f9fb417d1e,2024-03-23T19:27:39.837000+00:00,BTCUSDT,M1,BEAR,19:28,$ 28709.0104,$ 28673.1796,$ 50,$ 0,$ 50,WIN,42.76
6891000b3c5512bd5593,2024-03-23T21:10:25.823000+00:00,ETHUSDT,M1,BULL,21:11,$ 2173.8357,$ 2183.4255,$ 40,$ 0,$ 40,WIN,33.61
68910013e8334a43d04a,2024-03-23T22:00:28.833000+00:00,ETHUSDT,M1,BEAR,22:01,$ 2172.0670,$ 2157.3204,$ 35,$ 0,$ 35,WIN,31.15
68910009cd61ca3c2013,2024-03-26T15:26:45.267000+00:00,ETHUSDT,M1,BEAR,15:27,$ 2166.5127,$ 2174.2212,$ 50,$ 0,$ 50,LOSE,-50.00
6891001032a6b565760f,2024-03-26T17:12:56.773000+00:00,BTCUSDT,M1,BEAR,17:13,$ 28335.0954,$ 28136.3433,$ 30,$ 0,$ 30,WIN,27.55
6891001ca0bb23a3282b,2024-03-26T22:30:04.561000+00:00,BTCUSDT,M1,BEAR,22:31,$ 28670.0513,$ 28726.6486,$ 25,$ 0,$ 25,LOSE,-25.00
6891000d9cfc6383bc5e,2024-03-28T16:08:57.939000+00:00,ETHUSDT,M1,BULL,16:09,$ 2145.3322,$ 2150.2527,$ 12,$ 0,$ 12,WIN,9.75
6891001cbad618a55f61,2024-03-28T19:01:36.699000+00:00,BTCUSDT,M1,BULL,19:02,$ 28176.4083,$ 28273.9306,$ 18,$ 0,$ 18,WIN,16.53
6891000db360abb12a6d,2024-03-28T19:01:42.871000+00:00,BTCUSDT,M1,BULL,19:02,$ 28538.6717,$ 28620.3479,$ 50,$ 0,$ 50,WIN,42.70
6891001468da1b294f1c,2024-03-29T09:32:29.978000+00:00,BTCUSDT,M1,BEAR,09:33,$ 28267.4966,$ 28344.2900,$ 10,$ 0,$ 10,LOSE,-10.00
6891001fb3861d76fa2a,2024-03-29T16:04:50.786000+00:00,ETHUSDT,M1,BEAR,16:05,$ 2181.2867,$ 2175.6567,$ 8,$ 0,$ 8,WIN,7.05
6891000af29829e27572,2024-03-29T16:53:19.235000+00:00,ETHUSDT,M1,BEAR,16:54,$ 2220.6959,$ 2213.0644,$ 12,$ 0,$ 12,WIN,9.74
6891001a6544f8b016e1,2024-04-02T10:00:18.992000+00:00,ETHUSDT,M1,BEAR,10:01,$ 2185.8008,$ 2178.4648,$ 40,$ 0,$ 40,WIN,33.25
6891000fc4875075545f,2024-04-02T16:15:33.175000+00:00,ETHUSDT,M1,BULL,16:16,$ 2199.0247,$ 2204.0361,$ 25,$ 0,$ 25,WIN,20.74
689100055a947181f8df,2024-04-02T16:41:10.954000+00:00,BTCUSDT,M1,BEAR,16:42,$ 28033.1835,$ 27959.8726,$ 40,$ 0,$ 40,WIN,32.44
6891000fb031845aa784,2024-04-03T19:16:47.628000+00:00,BTCUSDT,M1,BEAR,19:17,$ 28032.0541,$ 27818.0261,$ 30,$ 0,$ 30,WIN,25.51
68910006e869660f7f57,2024-04-03T19:48:11.305000+00:00,BTCUSDT,M1,BEAR,19:49,$ 27900.7411,$ 27708.6083,$ 15,$ 0,$ 15,WIN,12.79
6891000ad29d8dce7933,2024-04-03T22:43:56.598000+00:00,BTCUSDT,M1,BEAR,22:44,$ 27780.1648,$ 27738.5448,$ 15,$ 0,$ 15,WIN,13.17
6891001af47cc6e33963,2024-04-07T11:48:37.689000+00:00,ETHUSDT,M1,BULL,11:49,$ 2165.4213,$ 2174.8806,$ 15,$ 0,$ 15,WIN,12.93
6891000b97efdda982c7,2024-04-07T12:15:03.774000+00:00,BTCUSDT,M1,BEAR,12:16,$ 28073.5048,$ 28214.6845,$ 18,$ 0,$ 18,LOSE,-18.00
689100215a84470c363e,2024-04-07T16:53:04.241000+00:00,BTCUSDT,M1,BULL,16:54,$ 27646.0258,$ 27565.3505,$ 10,$ 0,$ 10,LOSE,-10.00
6891001ac3eaa9441b3d,2024-04-09T09:19:09.178000+00:00,BTCUSDT,M1,BULL,09:20,$ 28616.4096,$ 28483.5964,$ 40,$ 0,$ 40,LOSE,-40.00
68910017f6ddbdd170c3,2024-04-09T20:59:05.211000+00:00,BTCUSDT,M1,BEAR,21:00,$ 28547.0596,$ 28413.5689,$ 18,$ 0,$ 18,WIN,15.74
68910011eb9b018bd423,2024-04-09T22:54:19.786000+00:00,ETHUSDT,M1,BULL,22:55,$ 2142.9869,$ 2154.5998,$ 40,$ 0,$ 40,WIN,35.32
6891002366d7a06a433a,2024-04-10T14:08:40.017000+00:00,BTCUSDT,M1,BULL,14:09,$ 28621.8081,$ 28769.2853,$ 12,$ 0,$ 12,WIN,10.32
6891000dc42b5838a91d,2024-04-10T17:00:06.406000+00:00,ETHUSDT,M1,BULL,17:01,$ 2125.0020,$ 2120.6690,$ 30,$ 0,$ 30,LOSE,-30.00
689100215ce61d46bfe8,2024-04-10T19:18:02.425000+00:00,ETHUSDT,M1,BULL,19:19,$ 2149.1385,$ 2151.3736,$ 30,$ 0,$ 30,WIN,24.81
689100189619072045dd,2024-04-12T09:20:47.490000+00:00,ETHUSDT,M1,BEAR,09:21,$ 2131.4155,$ 2121.9007,$ 15,$ 0,$ 15,WIN,12.13
6891001d099d8d78602d,2024-04-12T15:00:44.485000+00:00,BTCUSDT,M1,BEAR,15:01,$ 28647.3646,$ 28773.2223,$ 20,$ 0,$ 20,LOSE,-20.00
68910008634b6556188c,2024-04-12T16:56:44.797000+00:00,ETHUSDT,M1,BULL,16:57,$ 2174.4665,$ 2176.8773,$ 40,$ 0,$ 40,WIN,32.49
68910018831d53b41307,2024-04-15T11:55:54.344000+00:00,ETHUSDT,M1,BEAR,11:56,$ 2157.8123,$ 2144.3597,$ 50,$ 0,$ 50,WIN,45.85
689100085d697168a142,2024-04-15T14:22:19.245000+00:00,ETHUSDT,M1,BEAR,14:23,$ 2224.0472,$ 2215.8953,$ 50,$ 0,$ 50,WIN,45.98
6891000f6269f2b05dde,2024-04-15T15:47:29.269000+00:00,ETHUSDT,M1,BEAR,15:48,$ 2178.0602,$ 2172.1989,$ 18,$ 0,$ 18,WIN,16.18
68910017d94a68044153,2024-04-16T08:11:53.022000+00:00,ETHUSDT,M1,BULL,08:12,$ 2291.6661,$ 2309.4995,$ 35,$ 0,$ 35,WIN,31.15
689100235d7006e4602d,2024-04-16T10:47:50.839000+00:00,BTCUSDT,M1,BULL,10:48,$ 28995.7317,$ 28933.0373,$ 12,$ 0,$ 12,LOSE,-12.00
6891000ca8492052127e,2024-04-16T12:54:14.196000+00:00,ETHUSDT,M1,BULL,12:55,$ 2240.2896,$ 2235.7333,$ 50,$ 0,$ 50,LOSE,-50.00
6891000e7cd902dddfaa,2024-04-18T09:00:01.680000+00:00,ETHUSDT,M1,BULL,09:01,$ 2277.4840,$ 2275.2030,$ 35,$ 0,$ 35,LOSE,-35.00
68910006a41eafd2c13f,2024-04-18T13:55:35.229000+00:00,ETHUSDT,M1,BULL,13:56,$ 2318.3968,$ 2323.2955,$ 15,$ 0,$ 15,WIN,13.67
6891001c7882d465977e,2024-04-18T16:14:07.714000+00:00,BTCUSDT,M1,BULL,16:15,$ 28716.4528,$ 28903.5611,$ 20,$ 0,$ 20,WIN,17.80
6891001d89d5d2cde038,2024-04-21T10:46:22.963000+00:00,BTCUSDT,M1,BULL,10:47,$ 27959.0868,$ 27854.7941,$ 15,$ 0,$ 15,LOSE,-15.00
68910012898657e36e77,2024-04-21T12:43:03.836000+00:00,BTCUSDT,M1,BEAR,12:44,$ 27830.6402,$ 27641.5579,$ 40,$ 0,$ 40,WIN,35.37
6891001c6c65d191641a,2024-04-21T16:11:15.810000+00:00,BTCUSDT,M1,BULL,16:12,$ 28294.8091,$ 28480.9546,$ 15,$ 0,$ 15,WIN,12.15
68910008c0f74a2f7aa8,2024-04-22T08:53:09.968000+00:00,BTCUSDT,M1,BULL,08:54,$ 28214.0154,$ 28247.5366,$ 8,$ 0,$ 8,WIN,7.02
6891001080a5c5cd8bbc,2024-04-22T12:40:36.603000+00:00,BTCUSDT,M1,BEAR,12:41,$ 28426.7550,$ 28241.4324,$ 50,$ 0,$ 50,WIN,43.02
68910022aa9afe4aaa02,2024-04-22T18:58:42.823000+00:00,BTCUSDT,M1,BULL,18:59,$ 28258.2001,$ 28471.7136,$ 18,$ 0,$ 18,WIN,15.27
68910007edbc75829889,2024-04-23T12:52:14.055000+00:00,BTCUSDT,M1,BULL,12:53,$ 28782.0489,$ 28735.5336,$ 30,$ 0,$ 30,LOSE,-30.00
689100085c9ae986e786,2024-04-23T17:58:36.058000+00:00,ETHUSDT,M1,BULL,17:59,$ 2320.6356,$ 2330.3997,$ 40,$ 0,$ 40,WIN,36.65
6891001068489fb16e4b,2024-04-23T19:25:06.550000+00:00,BTCUSDT,M1,BULL,19:26,$ 28776.4451,$ 28943.6703,$ 10,$ 0,$ 10,WIN,9.13
6891001c17bd74e057cb,2024-04-26T09:13:47.508000+00:00,BTCUSDT,M1,BEAR,09:14,$ 28110.5746,$ 27923.0258,$ 18,$ 0,$ 18,WIN,15.47
6891001bad7558e99a7c,2024-04-26T11:35:43.398000+00:00,BTCUSDT,M1,BEAR,11:36,$ 28417.7434,$ 28297.0935,$ 50,$ 0,$ 50,WIN,45.29
68910009a48fcbfd8164,2024-04-26T14:40:12.422000+00:00,ETHUSDT,M1,BULL,14:41,$ 2350.6608,$ 2367.0979,$ 50,$ 0,$ 50,WIN,41.39
6891001c1ae78fd42943,2024-04-29T16:24:11.401000+00:00,ETHUSDT,M1,BULL,16:25,$ 2371.5213,$ 2358.9700,$ 12,$ 0,$ 12,LOSE,-12.00
6891001870c621e6454e,2024-04-29T17:05:32.311000+00:00,BTCUSDT,M1,BULL,17:06,$ 28164.1181,$ 28200.7445,$ 25,$ 0,$ 25,WIN,20.24
6891001d91a2f25b80a8,2024-04-29T18:25:40.916000+00:00,BTCUSDT,M1,BULL,18:26,$ 28353.4538,$ 28144.4042,$ 50,$ 0,$ 50,LOSE,-50.00
68910021023734f33cd9,2024-05-01T09:41:26.215000+00:00,ETHUSDT,M1,BEAR,09:42,$ 2401.6543,$ 2406.0491,$ 10,$ 0,$ 10,LOSE,-10.00
6891000d23f231bf2ce7,2024-05-01T17:17:05.168000+00:00,BTCUSDT,M1,BEAR,17:18,$ 28201.0371,$ 27984.6586,$ 40,$ 0,$ 40,WIN,34.63
689100199af60e3e210a,2024-05-01T18:47:46.615000+00:00,BTCUSDT,M1,BEAR,18:48,$ 28333.4978,$ 28430.2683,$ 25,$ 0,$ 25,LOSE,-25.00
68910008113627a1b46b,2024-05-07T18:14:10.835000+00:00,BTCUSDT,M1,BULL,18:15,$ 28122.9809,$ 28189.8908,$ 30,$ 0,$ 30,WIN,26.32
6891001b30d92b0a7455,2024-05-07T20:51:15.473000+00:00,BTCUSDT,M1,BEAR,20:52,$ 27720.7741,$ 27505.3558,$ 40,$ 0,$ 40,WIN,35.22
6891001be97ef564c9b2,2024-05-07T22:47:53.673000+00:00,ETHUSDT,M1,BULL,22:48,$ 2437.8026,$ 2441.6486,$ 30,$ 0,$ 30,WIN,26.74
6891000bcbaa1091eeb3,2024-05-10T08:15:22.081000+00:00,ETHUSDT,M1,BULL,08:16,$ 2476.9489,$ 2472.8143,$ 35,$ 0,$ 35,LOSE,-35.00
68910004c9a783a1eaf3,2024-05-10T09:44:03.638000+00:00,BTCUSDT,M1,BEAR,09:45,$ 27960.1328,$ 28079.4364,$ 15,$ 0,$ 15,LOSE,-15.00
6891002144213a19c76a,2024-05-10T21:54:51.577000+00:00,BTCUSDT,M1,BULL,21:55,$ 28401.6760,$ 28599.7058,$ 15,$ 0,$ 15,WIN,12.05
6891000e114b73a18d63,2024-05-12T08:29:56.230000+00:00,BTCUSDT,M1,BULL,08:30,$ 28548.7958,$ 28644.7334,$ 12,$ 0,$ 12,WIN,10.73
68910017dae5fec78d7e,2024-05-12T18:12:59.490000+00:00,BTCUSDT,M1,BULL,18:13,$ 28829.7311,$ 28953.8381,$ 50,$ 0,$ 50,WIN,41.98
6891000f8e38b8a1c157,2024-05-12T22:08:36.370000+00:00,BTCUSDT,M1,BULL,22:09,$ 28749.8914,$ 28965.1590,$ 12,$ 0,$ 12,WIN,10.13
68910015750a361e3653,2024-05-14T10:09:29.473000+00:00,BTCUSDT,M1,BULL,10:10,$ 28543.2336,$ 28736.1284,$ 12,$ 0,$ 12,WIN,10.98
6891000ca6de5e939cdc,2024-05-14T11:53:31.966000+00:00,BTCUSDT,M1,BEAR,11:54,$ 28926.4919,$ 28886.6074,$ 8,$ 0,$ 8,WIN,6.64
6891001f5a42b5516f4f,2024-05-14T13:56:42.818000+00:00,BTCUSDT,M1,BEAR,13:57,$ 28661.8133,$ 28543.0139,$ 8,$ 0,$ 8,WIN,7.09
689100216fe5c2b20a0c,2024-05-15T08:04:29.531000+00:00,BTCUSDT,M1,BEAR,08:05,$ 28221.8882,$ 28168.1220,$ 35,$ 0,$ 35,WIN,31.09
6891001fd765be5d02e2,2024-05-15T08:21:55.159000+00:00,BTCUSDT,M1,BULL,08:22,$ 27938.1158,$ 27833.5838,$ 50,$ 0,$ 50,LOSE,-50.00
68910020963d4c4f0433,2024-05-15T17:42:33.085000+00:00,BTCUSDT,M1,BEAR,17:43,$ 28401.0593,$ 28303.7186,$ 40,$ 0,$ 40,WIN,33.35
6891001c36aa0d97d876,2024-05-17T16:53:42.094000+00:00,ETHUSDT,M1,BULL,16:54,$ 2483.9881,$ 2496.3838,$ 18,$ 0,$ 18,WIN,14.47
6891001e8b19fbed630e,2024-05-17T20:39:30.680000+00:00,BTCUSDT,M1,BULL,20:40,$ 27987.6625,$ 27898.2667,$ 10,$ 0,$ 10,LOSE,-10.00
689100189058bd5822c5,2024-05-17T22:59:35.826000+00:00,BTCUSDT,M1,BULL,23:00,$ 27901.5138,$ 27994.0399,$ 30,$ 0,$ 30,WIN,27.02
689100180b53fd37e910,2024-05-19T08:34:26.287000+00:00,ETHUSDT,M1,BEAR,08:35,$ 2492.0330,$ 2480.7893,$ 25,$ 0,$ 25,WIN,21.71
6891001023ca27149ffd,2024-05-19T15:23:06.255000+00:00,ETHUSDT,M1,BULL,15:24,$ 2468.2905,$ 2461.9016,$ 35,$ 0,$ 35,LOSE,-35.00
68910007c0cf564482ba,2024-05-19T17:54:55.138000+00:00,BTCUSDT,M1,BULL,17:55,$ 27608.0997,$ 27521.5391,$ 35,$ 0,$ 35,LOSE,-35.00
6891000af8a7aa8b03ea,2024-05-21T19:33:16.327000+00:00,BTCUSDT,M1,BEAR,19:34,$ 27599.2155,$ 27436.9488,$ 25,$ 0,$ 25,WIN,21.36
6891000d06d5a36d12c9,2024-05-21T21:56:32.873000+00:00,ETHUSDT,M1,BULL,21:57,$ 2493.8573,$ 2478.4192,$ 25,$ 0,$ 25,LOSE,-25.00
68910008afb05726f9d7,2024-05-21T22:01:50.741000+00:00,BTCUSDT,M1,BULL,22:02,$ 27980.8310,$ 28013.8380,$ 20,$ 0,$ 20,WIN,17.91
68910020c9c4c0693f30,2024-05-23T11:16:11.435000+00:00,ETHUSDT,M1,BULL,11:17,$ 2526.3959,$ 2506.8587,$ 15,$ 0,$ 15,LOSE,-15.00
6891001e5881e7196543,2024-05-23T21:35:00.477000+00:00,ETHUSDT,M1,BULL,21:36,$ 2548.6575,$ 2557.1912,$ 50,$ 0,$ 50,WIN,42.05
689100058a2da351d5e4,2024-05-23T22:47:59.238000+00:00,BTCUSDT,M1,BULL,22:48,$ 27200.7944,$ 27107.9732,$ 30,$ 0,$ 30,LOSE,-30.00
68910003b3600bcc88d1,2024-05-24T10:21:29.401000+00:00,ETHUSDT,M1,BEAR,10:22,$ 2548.3980,$ 2543.9159,$ 20,$ 0,$ 20,WIN,16.75
6891000ce879efe84945,2024-05-24T12:35:34.192000+00:00,BTCUSDT,M1,BULL,12:36,$ 26822.4812,$ 26950.2145,$ 25,$ 0,$ 25,WIN,20.66
689100201a2c6c8a764a,2024-05-24T19:17:40.046000+00:00,BTCUSDT,M1,BEAR,19:18,$ 26771.5881,$ 26664.3788,$ 50,$ 0,$ 50,WIN,41.43
6891001d915a8c49480e,2024-05-25T10:01:47.953000+00:00,BTCUSDT,M1,BULL,10:02,$ 26623.2326,$ 26807.4249,$ 20,$ 0,$ 20,WIN,17.62
